 format: day,hour,forecast,value  location:75_136 Start : 20140101 
 6,0200,+34,90.000000 
 6,0200,+37,90.000000 
 6,0200,+40,90.000000 
 6,0200,+43,90.000000 
 6,0200,+46,85.000000 
 6,0200,+49,75.000000 
 6,0500,+4,45.000000 
 6,0500,+7,70.000000 
 6,0500,+10,80.000000 
 6,0500,+13,85.000000 
 6,0500,+16,85.000000 
 6,0500,+19,80.000000 
 6,0500,+22,60.000000 
 6,0500,+25,50.000000 
 6,0500,+28,70.000000 
 6,0500,+31,90.000000 
 6,0500,+34,90.000000 
 6,0500,+37,90.000000 
 6,0500,+40,90.000000 
 6,0500,+43,85.000000 
 6,0500,+46,75.000000 
 6,0800,+4,70.000000 
 6,0800,+7,80.000000 
 6,0800,+10,85.000000 
 6,0800,+13,85.000000 
 6,0800,+16,75.000000 
 6,0800,+19,60.000000 
 6,0800,+22,55.000000 
 6,0800,+25,60.000000 
 6,0800,+28,80.000000 
 6,0800,+31,85.000000 
 6,0800,+34,90.000000 
 6,0800,+37,90.000000 
 6,0800,+40,85.000000 
 6,0800,+43,75.000000 
 6,0800,+46,75.000000 
 6,0800,+49,80.000000 
 6,0800,+52,85.000000 
 6,0800,+55,85.000000 
 6,1100,+4,80.000000 
 6,1100,+7,85.000000 
 6,1100,+10,85.000000 
 6,1100,+13,75.000000 
 6,1100,+16,60.000000 
 6,1100,+19,55.000000 
 6,1100,+22,60.000000 
 6,1100,+25,80.000000 
 6,1100,+28,85.000000 
 6,1100,+31,90.000000 
 6,1100,+34,90.000000 
 6,1100,+37,85.000000 
 6,1100,+40,75.000000 
 6,1100,+43,75.000000 
 6,1100,+46,80.000000 
 6,1100,+49,85.000000 
 6,1100,+52,85.000000 
 6,1400,+4,85.000000 
 6,1400,+7,85.000000 
 6,1400,+10,75.000000 
 6,1400,+13,60.000000 
 6,1400,+16,55.000000 
 6,1400,+19,60.000000 
 6,1400,+22,80.000000 
 6,1400,+25,85.000000 
 6,1400,+28,90.000000 
 6,1400,+31,90.000000 
 6,1400,+34,85.000000 
 6,1400,+37,75.000000 
 6,1400,+40,75.000000 
 6,1400,+43,80.000000 
 6,1400,+46,85.000000 
 6,1400,+49,85.000000 
 6,1700,+4,85.000000 
 6,1700,+7,75.000000 
 6,1700,+10,60.000000 
 6,1700,+13,55.000000 
 6,1700,+16,60.000000 
 6,1700,+19,80.000000 
 6,1700,+22,85.000000 
 6,1700,+25,90.000000 
 6,1700,+28,90.000000 
 6,1700,+31,85.000000 
 6,1700,+34,75.000000 
 6,1700,+37,75.000000 
 6,1700,+40,80.000000 
 6,1700,+43,85.000000 
 6,1700,+46,85.000000 
 6,2000,+4,75.000000 
 6,2000,+7,60.000000 
 6,2000,+10,55.000000 
 6,2000,+13,60.000000 
 6,2000,+16,80.000000 
 6,2000,+19,85.000000 
 6,2000,+22,90.000000 
 6,2000,+25,90.000000 
 6,2000,+28,85.000000 
 6,2000,+31,75.000000 
 6,2000,+34,75.000000 
 6,2000,+37,80.000000 
 6,2000,+40,85.000000 
 6,2000,+43,85.000000 
 6,2000,+46,61.000000 
 6,2000,+49,67.000000 
 6,2000,+52,59.000000 
 6,2000,+55,36.000000 
 6,2300,+4,60.000000 
 6,2300,+7,55.000000 
 6,2300,+10,60.000000 
 6,2300,+13,80.000000 
 6,2300,+16,85.000000 
 6,2300,+19,90.000000 
 6,2300,+22,90.000000 
 6,2300,+25,85.000000 
 6,2300,+28,75.000000 
 6,2300,+31,75.000000 
 6,2300,+34,80.000000 
 6,2300,+37,85.000000 
 6,2300,+40,85.000000 
 6,2300,+43,61.000000 
 6,2300,+46,67.000000 
 6,2300,+49,59.000000 
 6,2300,+52,36.000000 
 7,0200,+4,55.000000 
 7,0200,+7,60.000000 
 7,0200,+10,80.000000 
 7,0200,+13,85.000000 
 7,0200,+16,90.000000 
 7,0200,+19,90.000000 
 7,0200,+22,85.000000 
 7,0200,+25,75.000000 
 7,0200,+28,75.000000 
 7,0200,+31,80.000000 
 7,0200,+34,85.000000 
 7,0200,+37,85.000000 
 7,0200,+40,61.000000 
 7,0200,+43,67.000000 
 7,0200,+46,59.000000 
 7,0200,+49,36.000000 
 7,0500,+4,60.000000 
 7,0500,+7,80.000000 
 7,0500,+10,85.000000 
 7,0500,+13,90.000000 
 7,0500,+16,90.000000 
 7,0500,+19,85.000000 
