 format: day,hour,forecast,value  location:71_132 Start : 20120101 
 6,0200,+19,90.000000 
 6,0200,+22,80.000000 
 6,0200,+25,45.000000 
 6,0200,+28,30.000000 
 6,0200,+31,35.000000 
 6,0200,+34,55.000000 
 6,0200,+37,75.000000 
 6,0200,+40,85.000000 
 6,0200,+43,85.000000 
 6,0200,+46,80.000000 
 6,0200,+49,50.000000 
 6,0500,+4,35.000000 
 6,0500,+7,65.000000 
 6,0500,+10,80.000000 
 6,0500,+13,85.000000 
 6,0500,+16,90.000000 
 6,0500,+19,80.000000 
 6,0500,+22,45.000000 
 6,0500,+25,30.000000 
 6,0500,+28,35.000000 
 6,0500,+31,55.000000 
 6,0500,+34,75.000000 
 6,0500,+37,85.000000 
 6,0500,+40,85.000000 
 6,0500,+43,80.000000 
 6,0500,+46,50.000000 
 6,0800,+4,65.000000 
 6,0800,+7,75.000000 
 6,0800,+10,80.000000 
 6,0800,+13,85.000000 
 6,0800,+16,80.000000 
 6,0800,+19,55.000000 
 6,0800,+22,35.000000 
 6,0800,+25,35.000000 
 6,0800,+28,60.000000 
 6,0800,+31,75.000000 
 6,0800,+34,85.000000 
 6,0800,+37,80.000000 
 6,0800,+40,75.000000 
 6,0800,+43,50.000000 
 6,0800,+46,35.000000 
 6,0800,+49,45.000000 
 6,0800,+52,55.000000 
 6,0800,+55,75.000000 
 6,1100,+4,75.000000 
 6,1100,+7,80.000000 
 6,1100,+10,85.000000 
 6,1100,+13,80.000000 
 6,1100,+16,55.000000 
 6,1100,+19,35.000000 
 6,1100,+22,35.000000 
 6,1100,+25,60.000000 
 6,1100,+28,75.000000 
 6,1100,+31,85.000000 
 6,1100,+34,80.000000 
 6,1100,+37,75.000000 
 6,1100,+40,50.000000 
 6,1100,+43,35.000000 
 6,1100,+46,45.000000 
 6,1100,+49,55.000000 
 6,1100,+52,75.000000 
 6,1400,+4,80.000000 
 6,1400,+7,85.000000 
 6,1400,+10,80.000000 
 6,1400,+13,55.000000 
 6,1400,+16,35.000000 
 6,1400,+19,35.000000 
 6,1400,+22,60.000000 
 6,1400,+25,75.000000 
 6,1400,+28,85.000000 
 6,1400,+31,80.000000 
 6,1400,+34,75.000000 
 6,1400,+37,50.000000 
 6,1400,+40,35.000000 
 6,1400,+43,45.000000 
 6,1400,+46,55.000000 
 6,1400,+49,75.000000 
 6,1700,+4,85.000000 
 6,1700,+7,80.000000 
 6,1700,+10,55.000000 
 6,1700,+13,35.000000 
 6,1700,+16,35.000000 
 6,1700,+19,60.000000 
 6,1700,+22,75.000000 
 6,1700,+25,85.000000 
 6,1700,+28,80.000000 
 6,1700,+31,75.000000 
 6,1700,+34,50.000000 
 6,1700,+37,35.000000 
 6,1700,+40,45.000000 
 6,1700,+43,55.000000 
 6,1700,+46,75.000000 
 6,2000,+4,80.000000 
 6,2000,+7,45.000000 
 6,2000,+10,35.000000 
 6,2000,+13,40.000000 
 6,2000,+16,65.000000 
 6,2000,+19,75.000000 
 6,2000,+22,80.000000 
 6,2000,+25,75.000000 
 6,2000,+28,70.000000 
 6,2000,+31,45.000000 
 6,2000,+34,45.000000 
 6,2000,+37,50.000000 
 6,2000,+40,65.000000 
 6,2000,+43,75.000000 
 6,2000,+46,80.000000 
 6,2000,+49,85.000000 
 6,2000,+52,80.000000 
 6,2000,+55,50.000000 
 6,2300,+4,45.000000 
 6,2300,+7,35.000000 
 6,2300,+10,40.000000 
 6,2300,+13,65.000000 
 6,2300,+16,75.000000 
 6,2300,+19,80.000000 
 6,2300,+22,75.000000 
 6,2300,+25,70.000000 
 6,2300,+28,45.000000 
 6,2300,+31,45.000000 
 6,2300,+34,50.000000 
 6,2300,+37,65.000000 
 6,2300,+40,75.000000 
 6,2300,+43,80.000000 
 6,2300,+46,85.000000 
 6,2300,+49,80.000000 
 6,2300,+52,50.000000 
 7,0200,+4,35.000000 
 7,0200,+7,40.000000 
 7,0200,+10,65.000000 
 7,0200,+13,75.000000 
 7,0200,+16,80.000000 
 7,0200,+19,75.000000 
 7,0200,+22,70.000000 
 7,0200,+25,45.000000 
 7,0200,+28,45.000000 
 7,0200,+31,50.000000 
 7,0200,+34,65.000000 
 7,0200,+37,75.000000 
