 format: day,hour,forecast,value  location:73_135 Start : 20120101 
 4,2000,+49,-13.300000 
 4,2000,+52,-12.000000 
 4,2000,+55,-3.400000 
 4,2300,+4,-6.500000 
 4,2300,+7,-1.800000 
 4,2300,+10,-5.300000 
 4,2300,+13,-8.900000 
 4,2300,+16,-9.800000 
 4,2300,+19,-10.900000 
 4,2300,+22,-10.900000 
 4,2300,+25,-9.400000 
 4,2300,+28,-3.000000 
 4,2300,+31,1.100000 
 4,2300,+34,-1.600000 
 4,2300,+37,-6.900000 
 4,2300,+40,-10.200000 
 4,2300,+43,-12.100000 
 4,2300,+46,-13.300000 
 4,2300,+49,-12.000000 
 4,2300,+52,-3.400000 
 5,0200,+4,-1.800000 
 5,0200,+7,-5.300000 
 5,0200,+10,-8.900000 
 5,0200,+13,-9.800000 
 5,0200,+16,-10.900000 
 5,0200,+19,-10.900000 
 5,0200,+22,-9.400000 
 5,0200,+25,-3.000000 
 5,0200,+28,1.100000 
 5,0200,+31,-1.600000 
 5,0200,+34,-6.900000 
 5,0200,+37,-10.200000 
 5,0200,+40,-12.100000 
 5,0200,+43,-13.300000 
 5,0200,+46,-12.000000 
 5,0200,+49,-3.400000 
 5,0500,+4,-5.300000 
 5,0500,+7,-8.900000 
 5,0500,+10,-9.800000 
 5,0500,+13,-11.000000 
 5,0500,+16,-10.900000 
 5,0500,+19,-9.400000 
 5,0500,+22,-3.000000 
 5,0500,+25,1.100000 
 5,0500,+28,-1.600000 
 5,0500,+31,-6.900000 
 5,0500,+34,-10.200000 
 5,0500,+37,-12.100000 
 5,0500,+40,-13.300000 
 5,0500,+43,-12.000000 
 5,0500,+46,-3.400000 
 5,0800,+4,-8.700000 
 5,0800,+7,-9.900000 
 5,0800,+10,-10.900000 
 5,0800,+13,-12.000000 
 5,0800,+16,-9.700000 
 5,0800,+19,-3.000000 
 5,0800,+22,1.000000 
 5,0800,+25,-1.600000 
 5,0800,+28,-7.100000 
 5,0800,+31,-10.300000 
 5,0800,+34,-13.000000 
 5,0800,+37,-14.100000 
 5,0800,+40,-13.000000 
 5,0800,+43,-4.200000 
 5,0800,+46,0.900000 
 5,0800,+49,-2.400000 
 5,0800,+52,-6.000000 
 5,0800,+55,-8.200000 
 5,1100,+4,-9.900000 
 5,1100,+7,-11.000000 
 5,1100,+10,-12.000000 
 5,1100,+13,-9.700000 
 5,1100,+16,-3.000000 
 5,1100,+19,1.000000 
 5,1100,+22,-1.600000 
 5,1100,+25,-7.100000 
 5,1100,+28,-10.300000 
 5,1100,+31,-13.000000 
 5,1100,+34,-14.100000 
 5,1100,+37,-13.000000 
 5,1100,+40,-4.200000 
 5,1100,+43,0.900000 
 5,1100,+46,-2.400000 
 5,1100,+49,-6.000000 
 5,1100,+52,-8.200000 
 5,1400,+4,-12.900000 
 5,1400,+7,-13.900000 
 5,1400,+10,-13.300000 
 5,1400,+13,-4.900000 
 5,1400,+16,0.100000 
 5,1400,+19,-4.200000 
 5,1400,+22,-8.800000 
 5,1400,+25,-12.200000 
 5,1400,+28,-13.900000 
 5,1400,+31,-14.300000 
 5,1400,+34,-13.700000 
 5,1400,+37,-4.900000 
 5,1400,+40,0.200000 
 5,1400,+43,-3.300000 
 5,1400,+46,-6.900000 
 5,1400,+49,-10.100000 
 5,1700,+4,-13.900000 
 5,1700,+7,-13.300000 
 5,1700,+10,-4.900000 
 5,1700,+13,0.100000 
 5,1700,+16,-4.200000 
 5,1700,+19,-8.800000 
 5,1700,+22,-12.200000 
 5,1700,+25,-13.900000 
 5,1700,+28,-14.300000 
 5,1700,+31,-13.700000 
 5,1700,+34,-4.900000 
 5,1700,+37,0.200000 
 5,1700,+40,-3.300000 
 5,1700,+43,-6.900000 
 5,1700,+46,-10.100000 
 5,2000,+4,-9.100000 
 5,2000,+7,-3.000000 
 5,2000,+10,0.200000 
 5,2000,+13,-3.400000 
 5,2000,+16,-8.600000 
 5,2000,+19,-11.500000 
 5,2000,+22,-12.900000 
 5,2000,+25,-14.000000 
 5,2000,+28,-12.600000 
 5,2000,+31,-4.700000 
 5,2000,+34,1.000000 
 5,2000,+37,-2.400000 
 5,2000,+40,-6.300000 
 5,2000,+43,-8.600000 
 5,2000,+46,-9.700000 
 5,2000,+49,-10.800000 
 5,2000,+52,-9.300000 
 5,2000,+55,-4.000000 
 5,2300,+4,-3.000000 
 5,2300,+7,0.200000 
 5,2300,+10,-3.400000 
 5,2300,+13,-8.600000 
 5,2300,+16,-11.500000 
 5,2300,+19,-12.900000 
 5,2300,+22,-14.000000 
 5,2300,+25,-12.600000 
 5,2300,+28,-4.700000 
 5,2300,+31,1.000000 
 5,2300,+34,-2.400000 
 5,2300,+37,-6.300000 
 5,2300,+40,-8.600000 
 5,2300,+43,-9.700000 
 5,2300,+46,-10.800000 
 5,2300,+49,-9.300000 
 5,2300,+52,-4.000000 
 6,0200,+4,0.200000 
 6,0200,+7,-3.400000 
 6,0200,+10,-8.600000 
 6,0200,+13,-11.500000 
 6,0200,+16,-12.900000 
 6,0200,+19,-14.000000 
 6,0200,+22,-12.600000 
 6,0200,+25,-4.700000 
 6,0200,+28,1.000000 
 6,0200,+31,-2.400000 
 6,0200,+34,-6.300000 
 6,0200,+37,-8.600000 
 6,0200,+40,-9.700000 
 6,0200,+43,-10.800000 
 6,0200,+46,-9.300000 
 6,0200,+49,-4.000000 
 6,0500,+4,-3.400000 
 6,0500,+7,-8.600000 
 6,0500,+10,-11.500000 
 6,0500,+13,-12.900000 
 6,0500,+16,-14.000000 
 6,0500,+19,-12.600000 
 6,0500,+22,-4.700000 
 6,0500,+25,1.000000 
 6,0500,+28,-2.400000 
 6,0500,+31,-6.300000 
 6,0500,+34,-8.600000 
 6,0500,+37,-9.700000 
 6,0500,+40,-10.800000 
 6,0500,+43,-9.300000 
 6,0500,+46,-4.000000 
 6,0800,+4,-5.600000 
 6,0800,+7,-9.500000 
 6,0800,+10,-12.000000 
 6,0800,+13,-13.100000 
 6,0800,+16,-12.600000 
 6,0800,+19,-3.100000 
 6,0800,+22,2.100000 
 6,0800,+25,-1.900000 
 6,0800,+28,-6.200000 
 6,0800,+31,-8.500000 
 6,0800,+34,-10.000000 
 6,0800,+37,-11.000000 
 6,0800,+40,-9.700000 
 6,0800,+43,-5.000000 
 6,0800,+46,0.700000 
 6,0800,+49,-2.000000 
 6,0800,+52,-5.600000 
 6,0800,+55,-7.000000 
 6,1100,+4,-9.500000 
 6,1100,+7,-12.000000 
 6,1100,+10,-13.100000 
 6,1100,+13,-12.700000 
 6,1100,+16,-3.100000 
 6,1100,+19,2.100000 
 6,1100,+22,-1.900000 
 6,1100,+25,-6.200000 
 6,1100,+28,-8.500000 
 6,1100,+31,-10.000000 
 6,1100,+34,-11.000000 
 6,1100,+37,-9.700000 
 6,1100,+40,-5.000000 
 6,1100,+43,0.700000 
 6,1100,+46,-2.000000 
 6,1100,+49,-5.600000 
 6,1100,+52,-7.000000 
 6,1400,+4,-12.300000 
 6,1400,+7,-13.300000 
 6,1400,+10,-12.900000 
 6,1400,+13,-3.100000 
 6,1400,+16,2.100000 
 6,1400,+19,-1.900000 
 6,1400,+22,-6.200000 
 6,1400,+25,-8.500000 
 6,1400,+28,-10.100000 
 6,1400,+31,-11.100000 
 6,1400,+34,-9.800000 
 6,1400,+37,-5.000000 
 6,1400,+40,0.800000 
 6,1400,+43,-2.000000 
 6,1400,+46,-5.600000 
 6,1400,+49,-7.000000 
 6,1700,+4,-13.300000 
 6,1700,+7,-12.900000 
 6,1700,+10,-3.100000 
 6,1700,+13,2.100000 
 6,1700,+16,-1.900000 
 6,1700,+19,-6.200000 
 6,1700,+22,-8.500000 
 6,1700,+25,-10.100000 
 6,1700,+28,-11.100000 
 6,1700,+31,-9.800000 
 6,1700,+34,-5.000000 
 6,1700,+37,0.800000 
 6,1700,+40,-2.000000 
 6,1700,+43,-5.600000 
 6,1700,+46,-7.000000 
 6,2000,+4,-13.000000 
 6,2000,+7,-3.400000 
 6,2000,+10,2.100000 
 6,2000,+13,-1.200000 
 6,2000,+16,-5.500000 
 6,2000,+19,-8.000000 
 6,2000,+22,-9.300000 
 6,2000,+25,-10.300000 
 6,2000,+28,-9.000000 
 6,2000,+31,-4.100000 
 6,2000,+34,0.000000 
 6,2000,+37,-2.100000 
 6,2000,+40,-5.500000 
 6,2000,+43,-7.300000 
 6,2000,+46,-8.600000 
 6,2000,+49,-9.600000 
 6,2000,+52,-9.100000 
 6,2000,+55,-2.000000 
 6,2300,+4,-3.400000 
 6,2300,+7,2.100000 
 6,2300,+10,-1.200000 
 6,2300,+13,-5.500000 
 6,2300,+16,-8.000000 
 6,2300,+19,-9.300000 
 6,2300,+22,-10.300000 
 6,2300,+25,-9.000000 
 6,2300,+28,-4.100000 
 6,2300,+31,0.000000 
 6,2300,+34,-2.100000 
 6,2300,+37,-5.500000 
